"(PDH-TSV 4.0) (Central Europe Standard Time)(-60)"	"MyApp.Server.exe"	"MyApp.Client.exe"	"Available Bytes"	"% Processor Time"	"python.exe"
"10/31/2023 09:37:03.610"	"1600323584"	"2002059264"	"20497903616"	"19.28977364926633"	"28160000"
"10/31/2023 09:37:04.618"	"1600323584"	"2002059264"	"20504592384"	"23.450964522080277"	"28160000"
"10/31/2023 09:37:05.610"	"1600323584"	"2002059264"	"20500992000"	"22.501285711662845"	"28160000"
"10/31/2023 09:37:06.618"	"1600323584"	"2002059264"	"20504354816"	"20.196776958873773"	"28160000"
"10/31/2023 09:37:07.612"	"1600323584"	"2002059264"	"20503031808"	"21.2439566938029"	"28160000"
"10/31/2023 09:37:08.612"	"1600323584"	"2002059264"	"20508221440"	"29.603828908708451"	"28160000"
"10/31/2023 09:37:09.605"	"1600323584"	"2002059264"	"20502372352"	"22.607447596544851"	"28160000"
"10/31/2023 09:37:10.620"	"1600323584"	"2002059264"	"20514885632"	"19.670236696158216"	"28160000"
"10/31/2023 09:37:11.613"	"1600323584"	"2002059264"	"20511440896"	"20.719817318327237"	"28160000"
"10/31/2023 09:37:12.614"	"1600323584"	"2002059264"	"20504629248"	"18.132409284325501"	"28160000"
"10/31/2023 09:37:13.613"	"1600323584"	"2002059264"	"20510175232"	"19.503704167566138"	"28160000"
"10/31/2023 09:37:14.606"	"1600323584"	"2002059264"	"20506959872"	"20.377488504134689"	"28160000"
"10/31/2023 09:37:15.606"	"1600323584"	"2002059264"	"20509630464"	"25.104525831455028"	"28160000"
"10/31/2023 09:37:16.614"	"1600323584"	"2002059264"	"20504739840"	"19.320477449494376"	"28160000"
"10/31/2023 09:37:17.615"	"1600323584"	"2002059264"	"20511105024"	"20.625130726495033"	"28160000"
"10/31/2023 09:37:18.607"	"1600323584"	"2002059264"	"20504797184"	"26.593697178979305"	"28160000"
"10/31/2023 09:37:19.615"	"1600323584"	"2002059264"	"20498436096"	"23.967399828171775"	"28160000"
"10/31/2023 09:37:20.616"	"1600323584"	"2002059264"	"20504576000"	"19.081416057409626"	"28160000"
"10/31/2023 09:37:21.609"	"1600323584"	"2002059264"	"20500918272"	"20.885196121344617"	"28160000"
"10/31/2023 09:37:22.609"	"1600323584"	"2002059264"	"20506472448"	"22.447069221365446"	"28160000"
"10/31/2023 09:37:23.609"	"1600323584"	"2002059264"	"20501127168"	"19.762985267233034"	"28160000"
"10/31/2023 09:37:24.617"	"1600323584"	"2002059264"	"20504924160"	"24.667074269730747"	"28160000"
"10/31/2023 09:37:25.618"	"1600323584"	"2002059264"	"20499202048"	"22.650526243064416"	"28160000"
"10/31/2023 09:37:26.611"	"1600323584"	"2002059264"	"20494839808"	"21.558134938264661"	"28160000"
"10/31/2023 09:37:27.610"	"1600323584"	"2002059264"	"20503302144"	"21.023547831667567"	"28160000"
"10/31/2023 09:37:28.618"	"1600323584"	"2002059264"	"20495241216"	"26.522681077457179"	"28160000"
"10/31/2023 09:37:29.611"	"1600323584"	"2002391040"	"20499136512"	"29.302434936548039"	"28160000"
"10/31/2023 09:37:30.611"	"1600323584"	"2002358272"	"20495015936"	"22.159200364288711"	"28160000"
"10/31/2023 09:37:31.604"	"1600323584"	"2002358272"	"20501291008"	"19.096339843440411"	"28160000"
"10/31/2023 09:37:32.620"	"1600323584"	"2002358272"	"20494684160"	"21.539635788343158"	"28160000"
"10/31/2023 09:37:33.612"	"1600323584"	"2002362368"	"20501176320"	"22.843689603929761"	"28160000"
"10/31/2023 09:37:34.607"	"1600323584"	"2002440192"	"20498423808"	"21.320146965185806"	"28160000"
"10/31/2023 09:37:35.606"	"1600323584"	"2002509824"	"20491456512"	"27.523627006692543"	"28160000"
"10/31/2023 09:37:36.605"	"1600323584"	"2002509824"	"20496953344"	"18.981924044494047"	"28160000"
"10/31/2023 09:37:37.614"	"1600323584"	"2003443712"	"20494323712"	"22.771657972955605"	"28160000"
"10/31/2023 09:37:38.606"	"1600323584"	"2004074496"	"20495589376"	"41.236929791256436"	"28160000"
"10/31/2023 09:37:39.615"	"1600323584"	"2004750336"	"20489986048"	"35.854036315869919"	"28160000"
"10/31/2023 09:37:40.616"	"1600323584"	"2005274624"	"20494790656"	"25.994624641365572"	"28160000"
"10/31/2023 09:37:41.616"	"1600323584"	"2005340160"	"20491034624"	"22.524128598389236"	"28160000"
"10/31/2023 09:37:42.616"	"1600323584"	"2005671936"	"20486029312"	"24.454343251758203"	"28160000"
"10/31/2023 09:37:43.619"	"1600323584"	"2005803008"	"20491276288"	"28.881271439028243"	"28160000"
"10/31/2023 09:37:44.616"	"1600323584"	"2005803008"	"20486705152"	"19.56366320334989"	"28160000"
"10/31/2023 09:37:45.617"	"1600323584"	"2005868544"	"20407201792"	"34.531875167244387"	"28160000"
"10/31/2023 09:37:46.617"	"1600323584"	"2006007808"	"20371570688"	"25.294440911608852"	"28160000"
"10/31/2023 09:37:47.609"	"1600565248"	"2006011904"	"20377223168"	"21.729237047313443"	"28160000"
"10/31/2023 09:37:48.611"	"1978941440"	"2006011904"	"19992662016"	"32.037033895175746"	"28160000"
"10/31/2023 09:37:49.611"	"1979891712"	"2006011904"	"19971051520"	"34.550991581388821"	"28160000"
"10/31/2023 09:37:50.611"	"1979949056"	"1996533760"	"19975172096"	"38.133742194317534"	"28160000"
"10/31/2023 09:37:51.610"	"1980440576"	"1996644352"	"19975983104"	"37.968770986365953"	"28160000"
"10/31/2023 09:37:52.618"	"1980776448"	"1996644352"	"19969867776"	"35.552485963161317"	"28160000"
"10/31/2023 09:37:53.612"	"1981874176"	"1996644352"	"19969064960"	"33.056523663876369"	"28160000"
"10/31/2023 09:37:54.612"	"1982623744"	"1996644352"	"19958415360"	"34.873621905069626"	"28160000"
"10/31/2023 09:37:55.605"	"1983954944"	"1996644352"	"19962327040"	"34.675349520565547"	"28160000"
"10/31/2023 09:37:56.612"	"1990680576"	"1996644352"	"19973939200"	"31.239585433369555"	"28160000"
"10/31/2023 09:37:57.605"	"1645924352"	"1996496896"	"20290453504"	"24.57151878246988"	"28160000"
"10/31/2023 09:37:58.605"	"1646055424"	"1996496896"	"20296089600"	"27.240468302681176"	"28160000"
"10/31/2023 09:37:59.606"	"1646055424"	"1996496896"	"20297715712"	"20.493705337396595"	"28160000"
"10/31/2023 09:38:00.606"	"1646055424"	"1996496896"	"20302778368"	"23.975177100754475"	"28160000"
"10/31/2023 09:38:01.614"	"1646055424"	"1996496896"	"20298838016"	"21.340523470216144"	"28160000"
"10/31/2023 09:38:02.614"	"1646055424"	"1996496896"	"20307890176"	"18.892382364168903"	"28160000"
"10/31/2023 09:38:03.616"	"1646055424"	"1997103104"	"20305661952"	"21.254571788037289"	"28160000"
"10/31/2023 09:38:04.616"	"1646055424"	"1996898304"	"20314214400"	"23.561885415668669"	"28160000"
"10/31/2023 09:38:05.609"	"1646055424"	"1996898304"	"20243480576"	"21.708334264964869"	"28160000"
"10/31/2023 09:38:06.607"	"1646055424"	"1996865536"	"20135571456"	"24.343212318214601"	"28160000"
"10/31/2023 09:38:07.616"	"1646055424"	"1996865536"	"20042100736"	"24.332595488818441"	"28160000"
"10/31/2023 09:38:08.610"	"1646055424"	"1996865536"	"19974524928"	"30.360869530686941"	"28160000"
"10/31/2023 09:38:09.609"	"1646055424"	"1996865536"	"19857428480"	"24.921798545364847"	"28160000"
"10/31/2023 09:38:10.610"	"1646055424"	"1996865536"	"19791253504"	"22.553487044191534"	"28160000"
"10/31/2023 09:38:11.618"	"1646055424"	"1996865536"	"19751960576"	"21.461816108951336"	"28160000"
"10/31/2023 09:38:12.610"	"1646055424"	"1996865536"	"19712270336"	"22.855584243062268"	"28160000"
"10/31/2023 09:38:13.619"	"1646055424"	"1996865536"	"19597635584"	"20.865074054549936"	"28160000"
"10/31/2023 09:38:14.619"	"1646055424"	"1996865536"	"19558735872"	"23.061167541187601"	"28160000"
"10/31/2023 09:38:15.611"	"1646055424"	"1996865536"	"19558842368"	"22.071859078414946"	"28160000"
"10/31/2023 09:38:16.605"	"1646055424"	"1996865536"	"19539988480"	"22.662452759396857"	"28160000"
"10/31/2023 09:38:17.620"	"1646055424"	"1996865536"	"19427008512"	"21.355795230311859"	"28160000"
"10/31/2023 09:38:18.612"	"1646055424"	"1996865536"	"19425411072"	"31.121756415428703"	"28160000"
"10/31/2023 09:38:19.605"	"1646055424"	"1996865536"	"19431948288"	"23.239891939913949"	"28160000"
"10/31/2023 09:38:20.612"	"1646055424"	"1996865536"	"19430395904"	"23.654362239659033"	"28160000"
"10/31/2023 09:38:21.605"	"1646055424"	"1996865536"	"19322413056"	"22.203123460330243"	"28160000"
"10/31/2023 09:38:22.606"	"1646055424"	"1996865536"	"19326345216"	"23.609778095202969"	"28160000"
"10/31/2023 09:38:23.607"	"1646055424"	"1996865536"	"19345629184"	"24.193055035023214"	"28160000"
"10/31/2023 09:38:24.606"	"1646055424"	"1996865536"	"19247501312"	"21.43705939716898"	"28160000"
"10/31/2023 09:38:25.616"	"1646055424"	"1996865536"	"19264770048"	"22.337180406065883"	"28160000"
"10/31/2023 09:38:26.615"	"1646055424"	"1996865536"	"19282444288"	"26.51939627785659"	"28160000"
"10/31/2023 09:38:27.616"	"1646055424"	"1996865536"	"19308744704"	"22.737746225281576"	"28160000"
"10/31/2023 09:38:28.607"	"1646055424"	"1996836864"	"19193491456"	"29.0688813417338"	"28160000"
"10/31/2023 09:38:29.608"	"1646055424"	"1996836864"	"19223490560"	"23.776092861551902"	"28160000"
"10/31/2023 09:38:30.618"	"1646055424"	"1996836864"	"19241676800"	"24.178390853772356"	"28160000"
"10/31/2023 09:38:31.617"	"1646055424"	"1996836864"	"19302293504"	"28.67007225934849"	"28160000"
"10/31/2023 09:38:32.617"	"1646055424"	"1996836864"	"19297513472"	"25.666251251619045"	"28160000"
"10/31/2023 09:38:33.620"	"1646055424"	"1996836864"	"19424014336"	"19.485441555533722"	"28160000"
"10/31/2023 09:38:34.619"	"1646055424"	"1996836864"	"19541831680"	"18.461677586069957"	"28160000"
"10/31/2023 09:38:35.619"	"1646055424"	"1996836864"	"19634495488"	"20.285181731779478"	"28160000"
"10/31/2023 09:38:36.611"	"1646055424"	"1996836864"	"19639578624"	"21.411529114388827"	"28160000"
"10/31/2023 09:38:37.611"	"1646055424"	"1996836864"	"19725037568"	"20.571792119448094"	"28160000"
"10/31/2023 09:38:38.619"	"1646055424"	"1996836864"	"19808575488"	"30.758048774970625"	"28160000"
"10/31/2023 09:38:39.614"	"1646055424"	"1996836864"	"19830677504"	"27.343035055415477"	"28160000"
"10/31/2023 09:38:40.612"	"1646055424"	"1996869632"	"19870388224"	"18.351185259014024"	"28160000"
"10/31/2023 09:38:41.605"	"1646055424"	"2006204416"	"19910254592"	"27.447343933651368"	"28160000"
"10/31/2023 09:38:42.620"	"704667648"	"2006204416"	"20904517632"	"27.160549514955711"	"28160000"
"10/31/2023 09:38:43.615"	"578764800"	"2006204416"	"20872683520"	"31.987057234530567"	"28160000"
"10/31/2023 09:38:44.606"	"710094848"	"2006204416"	"20663181312"	"29.810945197294526"	"28160000"
"10/31/2023 09:38:45.607"	"1017942016"	"2006204416"	"20277460992"	"33.263379820697871"	"28160000"
"10/31/2023 09:38:46.614"	"1169211392"	"2005045248"	"20013334528"	"29.935308254514226"	"28160000"
"10/31/2023 09:38:47.618"	"1580052480"	"2005045248"	"19530375168"	"33.338924356248825"	"28160000"
"10/31/2023 09:38:48.608"	"1684058112"	"2005045248"	"19388141568"	"40.143784746810198"	"28160000"
"10/31/2023 09:38:49.610"	"2097111040"	"2005045248"	"18923192320"	"30.835590193809772"	"28160000"
"10/31/2023 09:38:50.613"	"2084659200"	"2005045248"	"18818887680"	"31.639290253866868"	"28160000"
"10/31/2023 09:38:51.614"	"2814275584"	"2005110784"	"18084491264"	"31.038221845954229"	"28160000"
"10/31/2023 09:38:52.608"	"2791727104"	"2005110784"	"18061144064"	"32.818695137314748"	"28160000"
"10/31/2023 09:38:53.607"	"2779275264"	"2005110784"	"17988005888"	"32.466826121295526"	"28160000"
"10/31/2023 09:38:54.616"	"3441717248"	"2005110784"	"17283141632"	"34.794307928791689"	"28160000"
"10/31/2023 09:38:55.614"	"3788271616"	"2005110784"	"16924680192"	"34.94337905743037"	"28160000"
"10/31/2023 09:38:56.608"	"3788271616"	"2005110784"	"16893456384"	"33.16696762183954"	"28160000"
"10/31/2023 09:38:57.617"	"3780014080"	"2005110784"	"16858304512"	"34.040461697714761"	"28160000"
"10/31/2023 09:38:58.617"	"4059521024"	"2005110784"	"16560132096"	"39.49446343313614"	"28160000"
"10/31/2023 09:38:59.617"	"4803440640"	"2005110784"	"15834259456"	"33.965335602787846"	"28160000"
"10/31/2023 09:39:00.619"	"5064896512"	"2005110784"	"15654043648"	"32.675902480158491"	"28160000"
"10/31/2023 09:39:01.613"	"5064896512"	"2005110784"	"15543218176"	"29.37361126765099"	"28160000"
"10/31/2023 09:39:02.620"	"5060833280"	"2005110784"	"15515922432"	"32.503871391740759"	"28160000"
"10/31/2023 09:39:03.606"	"5060833280"	"2005110784"	"15646601216"	"26.180075825542424"	"28160000"
"10/31/2023 09:39:04.607"	"5060833280"	"2005110784"	"15737839616"	"20.297054271554394"	"28160000"
"10/31/2023 09:39:05.615"	"5060788224"	"2005184512"	"15950213120"	"21.868498012495717"	"28160000"
"10/31/2023 09:39:06.611"	"5060788224"	"2005184512"	"16060764160"	"18.554116973538658"	"28160000"
"10/31/2023 09:39:07.613"	"5060788224"	"2005184512"	"16188739584"	"21.524869104723411"	"28160000"
"10/31/2023 09:39:08.608"	"5060788224"	"2005221376"	"16264658944"	"28.536246415817899"	"28160000"
"10/31/2023 09:39:09.611"	"5060788224"	"2005221376"	"16292519936"	"23.90606495930383"	"28160000"
"10/31/2023 09:39:10.620"	"5060788224"	"2005221376"	"16387731456"	"20.625448090669117"	"28160000"
"10/31/2023 09:39:11.609"	"5060788224"	"2005209088"	"16460918784"	"21.661567564228012"	"28160000"
"10/31/2023 09:39:12.616"	"5060788224"	"2005209088"	"16526831616"	"23.891717887513575"	"28160000"
"10/31/2023 09:39:13.606"	"5060788224"	"2005209088"	"16534740992"	"18.424980464939001"	"28160000"
"10/31/2023 09:39:14.616"	"5060788224"	"2005209088"	"16576045056"	"19.529382075781431"	"28160000"
"10/31/2023 09:39:15.610"	"5060788224"	"2005209088"	"16635957248"	"26.241244786967588"	"28160000"
"10/31/2023 09:39:16.609"	"5060788224"	"2005209088"	"16669155328"	"28.230528478743842"	"28160000"
"10/31/2023 09:39:17.612"	"5060788224"	"2005209088"	"16671068160"	"30.653655094057207"	"28160000"
"10/31/2023 09:39:18.613"	"5060788224"	"2005209088"	"16724013056"	"37.541254001731858"	"28160000"
"10/31/2023 09:39:19.618"	"5060788224"	"2005209088"	"16755605504"	"24.653049820832717"	"28160000"
"10/31/2023 09:39:20.605"	"5060788224"	"2005209088"	"16783474688"	"20.419844214067151"	"28160000"
"10/31/2023 09:39:21.608"	"5060788224"	"2005209088"	"16789790720"	"18.966020382863359"	"28160000"
"10/31/2023 09:39:22.611"	"5060739072"	"2005209088"	"16825069568"	"20.214634420457578"	"28160000"
"10/31/2023 09:39:23.612"	"5060739072"	"2005209088"	"16843157504"	"20.518598841825821"	"28160000"
"10/31/2023 09:39:24.620"	"5060739072"	"2005209088"	"16853819392"	"20.665636103502727"	"28160000"
"10/31/2023 09:39:25.616"	"5060739072"	"2005209088"	"16872476672"	"19.179356920029811"	"28160000"
"10/31/2023 09:39:26.605"	"5060739072"	"2005209088"	"16912867328"	"22.240671279829272"	"28160000"
"10/31/2023 09:39:27.613"	"5060739072"	"2005209088"	"16918212608"	"31.271956595590666"	"28160000"
"10/31/2023 09:39:28.606"	"5060739072"	"2005209088"	"16904622080"	"35.593539638821007"	"28160000"
"10/31/2023 09:39:29.607"	"5060739072"	"2005209088"	"16925667328"	"28.562878512152068"	"28160000"
"10/31/2023 09:39:30.606"	"5060739072"	"2005209088"	"16939601920"	"28.100309646332555"	"28160000"
